OID_,SITEADDID,ADDPTKEY,PREADDRNUM,ADDRNUM,ADDRNUMSUF,UNITTYPE,UNITID,STREET_PREMOD,STREET_PREFIX,STREET_PRE_TYPE,STREET_NAME,STREET_TYPE,STREET_SUFFIX,FULLNAME,FULLADDR,PLACENAME,FIPS,MUNICIPALITY,ESN,PSAP,MSAG_COMMUNITY,USNGCOORD,LAT,LONG,ADDRCLASS,POINTTYPE,CAPTUREMETH,STATUS,LASTUPDATE,PO_NAME,STATE,ZIP_5
3418415,51157000005563.000000000000000,127728306252,,80,,,,,,,HARRISONS LANE,,,HARRISONS LANE,80 HARRISONS LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5807693260,38.750346409000031,-78.030325671999947,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418416,51157000005564.000000000000000,127395306332,,29,,,,,,,HARRISONS LANE,,,HARRISONS LANE,29 HARRISONS LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5774293335,38.751118617000031,-78.034139839999966,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418417,51157000005565.000000000000000,127621305193,,40,,,,,,,HUNGRY RUN FARM LANE,,,HUNGRY RUN FARM LANE,40 HUNGRY RUN FARM LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5798792199,38.740820041000063,-78.031746530999953,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418418,51157000005566.000000000000000,127556305263,,31,,,,,,,HUNGRY RUN FARM LANE,,,HUNGRY RUN FARM LANE,31 HUNGRY RUN FARM LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5792092268,38.741459111000040,-78.032491417999950,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418419,51157000005567.000000000000000,127536305213,,23,,,,,,,HUNGRY RUN FARM LANE,,,HUNGRY RUN FARM LANE,23 HUNGRY RUN FARM LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5790192218,38.741014876000058,-78.032720303999952,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418420,51157000005568.000000000000000,128585304149,,133,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,133 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5896891171,38.731281549000073,-78.020859836999989,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418421,51157000005569.000000000000000,128526304379,,93,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,93 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5890591400,38.733359078000028,-78.021496074999959,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418422,51157000005570.000000000000000,128413304507,,71,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,71 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5879091526,38.734527808000053,-78.022764307999978,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418423,51157000005571.000000000000000,128103304287,,62,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,62 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5848491301,38.732593739000038,-78.026369068999941,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418424,51157000005572.000000000000000,128128304580,,53,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,53 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5850491594,38.735226856000047,-78.026033959999950,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418425,51157000005573.000000000000000,128310304199,,94,,,,,,,RIVER MOUNTAIN LANE,,,RIVER MOUNTAIN LANE,94 RIVER MOUNTAIN LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5869291216,38.731771084000059,-78.024014254999940,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418593,51157000005719.000000000000000,127329306914,,13110,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13110 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5766693916,38.756366787000040,-78.034791505999976,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418594,51157000005720.000000000000000,126524307166,,13248,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13248 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5685694155,38.758756539000039,-78.044016579999948,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418596,51157000005722.000000000000000,126221307295,,13272,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13272 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5655194279,38.759957910000018,-78.047473022999952,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418597,51157000005723.000000000000000,125698307716,,13347,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13347 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5602194691,38.763820433000028,-78.053419283999972,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418598,51157000005724.000000000000000,126945307364,,13167,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13167 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5727494359,38.760472106000059,-78.039131883999971,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418599,51157000005725.000000000000000,127670306997,,13045,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13045 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5800594005,38.757068004000068,-78.030858661999957,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418600,51157000005726.000000000000000,127495307095,,13089,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13089 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5782994100,38.757971292000029,-78.032856571999957,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418601,51157000005727.000000000000000,127806307206,,13031,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13031 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5813994217,38.758933820000038,-78.029250100999946,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418602,51157000005728.000000000000000,127649307120,,13087,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13087 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5798394127,38.758174850000039,-78.031076759999962,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418603,51157000005729.000000000000000,126908306867,,13164,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13164 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5724693862,38.756006174000049,-78.039646487999960,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418604,51157000005730.000000000000000,126056307308,,13296,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13296 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5638594289,38.760100298000047,-78.049373117999949,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418605,51157000005731.000000000000000,126960306854,,13158,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13158 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5729793850,38.755883129000040,-78.039054150999959,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418606,51157000005732.000000000000000,127429307275,,1214,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1214 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5776094279,38.759604007000057,-78.033580726999958,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418607,51157000005733.000000000000000,127648306910,,13055,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13055 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5798593917,38.756283874000069,-78.031129887999953,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418608,51157000005734.000000000000000,126710307198,,13243,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13243 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5704294190,38.759015817000027,-78.041865461999976,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418609,51157000005735.000000000000000,127177306917,,13130,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13130 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5751393916,38.756411685000039,-78.036547052999936,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418610,51157000005736.000000000000000,125659308103,,13339,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13339 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5597595078,38.767315215000053,-78.053802310999970,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418611,51157000005737.000000000000000,126073308074,,13337,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13337 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5638995056,38.766995402000070,-78.049042816999986,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418612,51157000005738.000000000000000,127106306914,,13139,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13139 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5744293913,38.756402841000060,-78.037364177999962,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418624,51157000005750.000000000000000,125277307425,,13402,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13402 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5560494393,38.761260824000033,-78.058312915999977,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418626,51157000005752.000000000000000,125161307562,,13415,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13415 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5548694529,38.762515587000053,-78.059624053999983,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418628,51157000005754.000000000000000,125526307749,,13375,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13375 CREST HILL ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5584894722,38.764147483000038,-78.055393695999953,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418629,51157000005755.000000000000000,127135306797,,13152,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13152 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5747493796,38.755342255000073,-78.037048083999935,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418630,51157000005756.000000000000000,126754307112,,13237,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13237 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5708794105,38.758233887000067,-78.041376515999957,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418632,51157000005758.000000000000000,126736306843,,13208,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13208 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5707493836,38.755815887000040,-78.041630752999936,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418633,51157000005759.000000000000000,127854306829,,13050,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13050 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5819293840,38.755526108000019,-78.028773622999950,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418634,51157000005760.000000000000000,126857306891,,13172,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13172 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5719493885,38.756228582000062,-78.040228358999968,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418684,51157000005811.000000000000000,124925303769,,98,,,,,,,BEN VENUE ROAD,,,BEN VENUE ROAD,98 BEN VENUE ROAD,,51157,Rappahannock County,2341,7189,FLINT HILL,17SQC5531290730,38.728376801000017,-78.063023239999950,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418740,51157000005867.000000000000000,128353304982,,120,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,120 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5872292000,38.738811588000033,-78.023368049999988,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418741,51157000005868.000000000000000,128432304841,,80,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,80 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5880491861,38.737535206000068,-78.022482838999963,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418742,51157000005869.000000000000000,127748304730,,39,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,39 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5812191738,38.736633854000040,-78.030374025999947,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418743,51157000005870.000000000000000,127979304796,,65,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,65 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5835191808,38.737192022000038,-78.027709873999981,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418744,51157000005871.000000000000000,128025304869,,71,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,71 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5839691882,38.737846257000058,-78.027165947999947,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418745,51157000005872.000000000000000,127608304488,,17,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,17 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5798591494,38.734474804000058,-78.032027567999990,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418746,51157000005873.000000000000000,127811304383,,12,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,12 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5818991392,38.733500861000039,-78.029719355999987,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418761,51157000005888.000000000000000,126833306141,,1051,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,1051 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5718293134,38.749474253000066,-78.040646540999944,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418766,51157000005893.000000000000000,127541304342,,779,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,779 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5792091347,38.733170560000069,-78.032827908999934,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418784,51157000005911.000000000000000,127339304786,,852,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,852 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5771191787,38.737193211000033,-78.035072448999983,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418786,51157000005913.000000000000000,127734303768,,676,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,676 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5812390775,38.727964967000048,-78.030711145999987,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418788,51157000005915.000000000000000,127110305958,,1010,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,1010 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5746292956,38.747784426000059,-78.037494945999981,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418790,51157000005917.000000000000000,127726304136,,742,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,742 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5810991143,38.731284413000019,-78.030732245999957,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418791,51157000005918.000000000000000,127445304428,,799,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,799 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5782391431,38.733955022000032,-78.033918568999979,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418794,51157000005921.000000000000000,127596304241,,757,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,757 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5797791246,38.732249300000028,-78.032216974999983,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418796,51157000005923.000000000000000,127351304651,,836,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,836 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5772591653,38.735979656000040,-78.034953638999980,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418798,51157000005925.000000000000000,127019306539,,1111,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,1111 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5736293536,38.753034648000039,-78.038433181999949,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418799,51157000005926.000000000000000,127631304124,,735,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,735 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5801491130,38.731189011000019,-78.031836745999954,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418803,51157000005930.000000000000000,127161306869,,1151,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,1151 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5749993868,38.755986309000029,-78.036735987999975,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418809,51157000005936.000000000000000,128544306374,,140,,,,,,,FARFELU LANE,,,FARFELU LANE,140 FARFELU LANE,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5889093396,38.751329956000063,-78.020917443999963,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418810,51157000005937.000000000000000,128386306549,,139,,,,,,,FARFELU LANE,,,FARFELU LANE,139 FARFELU LANE,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5872993569,38.752931083000078,-78.022704464999947,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418811,51157000005938.000000000000000,128422306469,,137,,,,,,,FARFELU LANE,,,FARFELU LANE,137 FARFELU LANE,,51157,Rappahannock County,2343,7189,AMISSVILLE,17SQC5876693489,38.752201848000020,-78.022308728999974,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418861,51157000005988.000000000000000,126109306956,,431,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,431 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5644493938,38.756922991000060,-78.048826048999956,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418862,51157000005989.000000000000000,126051306310,,350,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,350 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5639793291,38.751109612000050,-78.049612682999964,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418863,51157000005990.000000000000000,125928306673,,379,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,379 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5626893652,38.754395202000069,-78.050962786999946,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418866,51157000005993.000000000000000,126354306817,,434,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,434 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5669293802,38.755628308000041,-78.046030599999938,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418867,51157000005994.000000000000000,126105307065,,441,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,441 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5643994047,38.757903204000058,-78.048847827999964,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418868,51157000005995.000000000000000,126348306712,,416,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,416 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5668893697,38.754682456000069,-78.046118517999957,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418869,51157000005996.000000000000000,125694306532,,345,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,345 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5603693506,38.753155168000028,-78.053676157999973,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418870,51157000005997.000000000000000,124999305521,,184,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,184 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5535892484,38.744148211000038,-78.061851332999936,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418871,51157000005998.000000000000000,125285306104,,245,,,,,,,GRIMSLEY ROAD,,,GRIMSLEY ROAD,245 GRIMSLEY ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5563493071,38.749355154000050,-78.058462349999957,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418873,51157000006000.000000000000000,126113306894,,30,,,,,,,DOGWOOD LANE,,,DOGWOOD LANE,30 DOGWOOD LANE,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5645093876,38.756364025000039,-78.048789953999972,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418874,51157000006001.000000000000000,126098306861,,12,,,,,,,DOGWOOD LANE,,,DOGWOOD LANE,12 DOGWOOD LANE,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5643593843,38.756065911000057,-78.048973073999946,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3418979,51157000006059.000000000000000,126797304821,,60,,,,,,,WOODLAND VALE LANE,,,WOODLAND VALE LANE,60 WOODLAND VALE LANE,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5716891813,38.737586942000057,-78.041302513999938,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3418980,51157000006060.000000000000000,127851304735,,49,,,,,,,FOUR SPRINGS ROAD,,,FOUR SPRINGS ROAD,49 FOUR SPRINGS ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5822491745,38.736664870000020,-78.029193040999985,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420419,51157000007391.000000000000000,125656310976,,1814,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1814 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5592497953,38.793201112000069,-78.053316443999961,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420420,51157000007392.000000000000000,126053310451,,1805,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1805 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5633097434,38.788414732000028,-78.048844644999974,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420421,51157000007393.000000000000000,126308309973,,1709,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1709 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5659396960,38.784070957000040,-78.045993544999988,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420422,51157000007394.000000000000000,126737309982,,1679,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1679 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5702396976,38.784090364000058,-78.041047313999968,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420423,51157000007395.000000000000000,127045309551,,1583,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1583 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5733896550,38.780167764000048,-78.037585734999936,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420424,51157000007396.000000000000000,127018311438,,1662,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1662 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5728098437,38.797164862000038,-78.037549217999981,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420819,51157000007597.000000000000000,127669303812,,701,,,,,,,SOUTH POES ROAD,,,SOUTH POES ROAD,701 SOUTH POES ROAD,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5805790818,38.728373258000033,-78.031450222999979,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420820,51157000007598.000000000000000,127252307022,,13119,,,,,,,CREST HILL ROAD,,,CREST HILL ROAD,13119 CREST HILL ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5758794023,38.757352518000062,-78.035664531999942,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420866,51157000007628.000000000000000,127643309262,,1498,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1498 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5794196270,38.777473199000042,-78.030753056999970,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420867,51157000007629.000000000000000,127277308290,,1363,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1363 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5759095292,38.768774333000060,-78.035148982999942,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420868,51157000007630.000000000000000,126931307861,,1259,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1259 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5725294857,38.764959155000042,-78.039201566999964,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
3420987,51157000007725.000000000000000,127635308579,,1431,,,,,,,NORTH POES ROAD,,,NORTH POES ROAD,1431 NORTH POES ROAD,,51157,Rappahannock County,2343,7189,FLINT HILL,17SQC5794495587,38.771319970000029,-78.030972017999943,,,,,2/10/2025 0:00:00,FLINT HILL,VA,22627
